Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",7.495441929274578e-8,7.382830758453645e-8,7.618023541494531e-8,4.050333437160557e-9,3.184921979501233e-9,5.521798147713979e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",7.709885463184864e-8,7.623195407313458e-8,7.806874034397964e-8,3.1602349025863546e-9,2.4158940799171483e-9,4.184104529711047e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",7.655181409039399e-8,7.5655379237415e-8,7.730844396823281e-8,2.8361262011021378e-9,2.3128575604334647e-9,3.6447152705665613e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",7.722377210319958e-8,7.605463578289657e-8,7.834052212553842e-8,3.840831207755804e-9,3.2279022906917505e-9,4.941865432595524e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",7.454753341486394e-8,7.364326203705036e-8,7.577384397176023e-8,3.5011784354146676e-9,2.6749750620606613e-9,4.9233199358642864e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",7.464713671006232e-8,7.360379528675563e-8,7.599543854083618e-8,3.85537074189742e-9,3.068309411846692e-9,5.62999137467448e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",8.189976736896108e-8,8.04749213847159e-8,8.345429781101734e-8,4.918938389476669e-9,4.136050808234611e-9,6.487501235863757e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",9.587386833946357e-8,8.897721153952578e-8,1.1258970857793356e-7,3.522765771856533e-8,1.3995234546433351e-8,7.310364366603212e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",8.2091341942098e-8,8.072968265625576e-8,8.368313879854852e-8,5.169909613979426e-9,3.965690940956393e-9,7.043534501520876e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",7.850440323230775e-8,7.705899500522496e-8,7.995028631761215e-8,4.9359815848312465e-9,4.04381979641793e-9,6.516174943376586e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",8.185023506879762e-8,8.02777459365343e-8,8.409047497966717e-8,6.379440100731161e-9,5.056670700211709e-9,8.110353953695743e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",7.893755783151992e-8,7.765045498985638e-8,8.053024273611335e-8,4.841226809491488e-9,3.754958792239703e-9,6.494057524149009e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",6.858265026366684e-8,6.804732638781491e-8,6.94338358914921e-8,2.070545342795169e-9,1.2660376106542655e-9,3.6532039415258136e-9
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000010,6,0b0001100011,10]",5.110444376756362e-8,5.049827605533369e-8,5.1662352311685085e-8,1.9714639668558367e-9,1.5119123138560449e-9,2.8035781382519713e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100011,6,0b0001100011,10]",8.420677539604181e-8,8.319926632317281e-8,8.534184055129708e-8,3.6641402338912794e-9,2.749124128223609e-9,4.908978548574482e-9
