Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Bench.Data.DeBruijn.Thinning/thin/[4,0b001001,6,0b0001100011,10]",2.6557503660268435e-8,2.6473598719946966e-8,2.6659732601134342e-8,2.9964359844674643e-10,2.2701877519429713e-10,3.8576521949861885e-10
"Bench.Data.DeBruijn.Thinning/thin/[4,0b100100,6,0b0001100011,10]",2.9735431459095937e-8,2.951741879669316e-8,2.988014911075193e-8,5.909258941205366e-10,4.5389196721181896e-10,7.920349978857223e-10
"Bench.Data.DeBruijn.Thinning/thin/[3,0b110100,6,0b0001100011,10]",2.891385971490287e-8,2.8711064124086726e-8,2.9189529177210457e-8,7.515333940971487e-10,6.381299909272441e-10,8.586616435318934e-10
"Bench.Data.DeBruijn.Thinning/thin/[2,0b111001,6,0b0001100011,10]",2.7710905450057108e-8,2.764218350635931e-8,2.7841287571996108e-8,3.1244320198467083e-10,1.7816901257697692e-10,5.620438607224647e-10
"Bench.Data.DeBruijn.Thinning/thin/[3,0b111000,6,0b0001100011,10]",2.810444577265022e-8,2.7812501629495393e-8,2.8431174420517908e-8,9.695016207891398e-10,8.165462887091725e-10,1.1406323099676295e-9
"Bench.Data.DeBruijn.Thinning/thin/[4,0b011000,6,0b0001100011,10]",2.6555203071948097e-8,2.6363528382381896e-8,2.6772387913075392e-8,6.898834129542363e-10,6.002197077887175e-10,8.295897105999528e-10
"Bench.Data.DeBruijn.Thinning/thin/[3,0b001101,6,0b0001100011,10]",2.9052014464232688e-8,2.870407507759059e-8,2.9335988047032307e-8,1.0405637738372284e-9,9.146554041830338e-10,1.167724580173917e-9
"Bench.Data.DeBruijn.Thinning/thin/[2,0b011011,6,0b0001100011,10]",2.880615471087187e-8,2.8705644955903738e-8,2.895370094951001e-8,4.117467401890842e-10,2.94892692948133e-10,6.521409747100094e-10
"Bench.Data.DeBruijn.Thinning/thin/[3,0b110001,6,0b0001100011,10]",2.776239631785977e-8,2.7690062106798594e-8,2.790724359780896e-8,3.361272128503974e-10,1.7074480549556597e-10,6.381051035274778e-10
"Bench.Data.DeBruijn.Thinning/thin/[4,0b101000,6,0b0001100011,10]",2.767038777479625e-8,2.7387346294233038e-8,2.7952039417623156e-8,9.471230174911109e-10,8.394576258019854e-10,1.0694843295702164e-9
"Bench.Data.DeBruijn.Thinning/thin/[4,0b001100,6,0b0001100011,10]",2.8803697081341355e-8,2.862030422750467e-8,2.8962188782848296e-8,5.924841305860787e-10,5.02470841679462e-10,7.261771030877429e-10
