Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",5.153358643077444e-7,5.144781824442826e-7,5.179296509681834e-7,4.5894270866314405e-9,1.7451058996629263e-9,9.106578598447602e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",5.305364269825651e-7,5.290931559499199e-7,5.339402729378071e-7,6.750041975496128e-9,3.793489548292531e-9,1.2047575800077969e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",5.3254043349714e-7,5.308691687194533e-7,5.358244087892159e-7,7.65958750769882e-9,4.81556347151602e-9,1.3241677487162983e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",5.387763115613096e-7,5.364496316831633e-7,5.424325190120496e-7,9.7791963174982e-9,7.118697725327837e-9,1.3490271371723439e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",5.445715816722646e-7,5.279593637051661e-7,6.236027346645762e-7,9.578435503119697e-8,2.447639369190688e-8,2.0967676804285135e-7
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",5.167982420701305e-7,5.154322624985835e-7,5.190068013491881e-7,5.659778069292341e-9,3.93809101726262e-9,8.608527115966799e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",5.478590828773688e-7,5.455196053268344e-7,5.512145174784035e-7,9.537929881352484e-9,6.808517693378775e-9,1.3563429485999196e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",5.928538188769001e-7,5.691508792958762e-7,6.684714731405926e-7,1.278300559447444e-7,1.9220155667863432e-8,2.567057363953256e-7
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",5.253940036255787e-7,5.227265988855286e-7,5.2966363503869e-7,1.1383617182781177e-8,7.904968259312278e-9,1.547167664661757e-8
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",5.159280190311449e-7,5.147682033399963e-7,5.183260404689155e-7,5.552414449442237e-9,3.3300711877058952e-9,9.148358571995204e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",5.058129130928912e-7,5.039427795738119e-7,5.088209770976216e-7,7.438722891976078e-9,4.94709995355976e-9,9.868313699130802e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",5.318596886327205e-7,5.210354178191508e-7,5.631476792531854e-7,5.223549800605153e-8,5.5025190029312256e-9,1.0012078585381138e-7
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",5.20653771422018e-7,5.197229271171762e-7,5.221553151451776e-7,3.990928620154141e-9,2.7755033877691057e-9,5.7618278741100164e-9
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000010,6,0b0001100011,10]",3.1066101300012226e-7,3.100072407481463e-7,3.116753210063698e-7,2.769428609767816e-9,2.084404126591913e-9,3.7915000799879305e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100011,6,0b0001100011,10]",5.543574657235147e-7,5.523220603831371e-7,5.583877199876676e-7,8.67762034138271e-9,5.7132708591996496e-9,1.2567993083944659e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0001100011,10]",5.576071194383118e-7,5.563598242755133e-7,5.594867044122411e-7,5.11402289276883e-9,3.909376634635304e-9,8.09383761417005e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101101,6,0b0001100011,10]",5.62299688441695e-7,5.609096631828273e-7,5.646974016786222e-7,5.985677257815194e-9,3.939885469744461e-9,9.439379647648553e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b011001,6,0b0001100011,10]",5.32799395255608e-7,5.320034083995029e-7,5.344048329977817e-7,3.5844762585204273e-9,2.399193200452153e-9,5.903513361908118e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010011,6,0b0001100011,10]",5.532371941261715e-7,5.515767108480987e-7,5.570245835268286e-7,7.939643729126814e-9,5.0537719619813044e-9,1.31400591507749e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101110,6,0b0001100011,10]",5.450996598236666e-7,5.438224308080817e-7,5.474157860156332e-7,5.752779976189577e-9,4.009603384766555e-9,8.390029040656432e-9
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000100,6,0b0001100011,10]",3.792027905257896e-7,3.7833736989954494e-7,3.8055492398500135e-7,3.401746185269531e-9,2.474845441581826e-9,4.474148405472135e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101001,6,0b0001100011,10]",5.335089511737118e-7,5.323481574482031e-7,5.352801802207207e-7,4.7988711191192375e-9,3.6545007313640493e-9,7.105565988275422e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011101,6,0b0001100011,10]",5.619517555630359e-7,5.604155731234845e-7,5.647882247129391e-7,6.914093782951722e-9,4.326873724185095e-9,1.0530923259196877e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111100,6,0b0001100011,10]",5.213278568821248e-7,5.194764324838517e-7,5.296111760317096e-7,1.0488896697818926e-8,3.678685525481317e-9,2.4047533493898236e-8
"Data.DeBruijn.Thinning/thin/samples1/[1,0b011111,6,0b0001100011,10]",5.842917974175757e-7,5.829596460075024e-7,5.857111918707415e-7,4.8414555362876034e-9,3.94333062490088e-9,5.780027236181044e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101100,6,0b0001100011,10]",5.25124653070855e-7,5.226729125336406e-7,5.290071705590989e-7,1.0328371937319783e-8,7.325677287582968e-9,1.5742401768612783e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b110110,6,0b0001100011,10]",5.543836194235689e-7,5.534584252138041e-7,5.561374441633172e-7,4.052810557848298e-9,2.7285319197161974e-9,6.185809263753179e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110010,6,0b0001100011,10]",5.332812977877499e-7,5.316168711385824e-7,5.353812066059224e-7,6.6538546642429405e-9,5.397827877579556e-9,8.041995619199855e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010110,6,0b0001100011,10]",5.594205283609111e-7,5.581851434861962e-7,5.617555760793279e-7,5.625417161479891e-9,3.870654759985329e-9,9.474614593712724e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001011,6,0b0001100011,10]",5.468876669549233e-7,5.457898617926817e-7,5.480634301957531e-7,3.6379968754082416e-9,2.935508027636262e-9,4.491381398459173e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0100110100,10]",6.485721619439471e-7,6.447463083834545e-7,6.532265604432118e-7,1.4203790775049927e-8,1.0238092339673475e-8,1.855951425419555e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0100110100,10]",5.771724295401403e-7,5.762129426966646e-7,5.785711731009818e-7,3.763386525144451e-9,2.615370973181774e-9,5.184886068914098e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100101,6,0b0100110100,10]",6.844545013469044e-7,6.834992812449215e-7,6.863715604363577e-7,4.477163186013392e-9,2.8042172307831497e-9,7.587056972550453e-9
"Data.DeBruijn.Thinning/thin/samples1/[1,0b101111,6,0b0100110100,10]",7.235942058670144e-7,7.224257914289164e-7,7.254470691378842e-7,4.876375124973668e-9,3.357231249193099e-9,7.621525825809881e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0100110100,10]",6.847819459424795e-7,6.8165780031034e-7,6.924273589898367e-7,1.4706551035567277e-8,7.327561397755237e-9,2.3561247206496605e-8
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100001,6,0b0100110100,10]",6.500367354912206e-7,6.488584487796096e-7,6.521456528360449e-7,5.096109414841105e-9,2.9080382018310967e-9,9.049971734516383e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0100110100,10]",5.477163927206526e-7,5.470495048400286e-7,5.48768631622495e-7,2.7478727743531055e-9,2.051462725314306e-9,4.0921921285826515e-9
"Data.DeBruijn.Thinning/thin/samples1/[6,0b000000,6,0b0100110100,10]",6.9063930955075436e-9,6.894854229031555e-9,6.923692171973502e-9,4.5546181472475394e-11,3.043687807226856e-11,6.498876723575243e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0100110100,10]",6.770898707829608e-7,6.754153751301649e-7,6.807632078631168e-7,8.078171747842811e-9,4.202813421032013e-9,1.4588276808337873e-8
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000001,6,0b0100110100,10]",8.057039140889469e-8,8.023521113510366e-8,8.112987688984992e-8,1.4271272234277542e-9,9.870231608975784e-10,1.937780171159214e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010110,6,0b0100110100,10]",5.941153755019086e-7,5.932485698576402e-7,5.957481403401682e-7,3.942044916758506e-9,2.4432893666986027e-9,5.952725988845812e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0100110100,10]",5.627569301123364e-7,5.616728694576334e-7,5.644593243511906e-7,4.474293068323833e-9,2.739105346033135e-9,6.8467632974613156e-9
