Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",1.6102848080438566e-6,1.6044603573058343e-6,1.621593399979129e-6,2.553351682539475e-8,1.7221884312079588e-8,4.098716003392879e-8
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",1.6542161971373351e-6,1.6477898569161713e-6,1.6698700764970952e-6,3.079837202944249e-8,1.7943497976513425e-8,5.3264847220371955e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",1.6470895734189828e-6,1.6445383121994324e-6,1.650690525336506e-6,1.0342942645860419e-8,7.172776157220541e-9,1.5270687126971818e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",1.6397123725025336e-6,1.6361476968778265e-6,1.6472071189181838e-6,1.5803983997563154e-8,8.936553256047362e-9,2.5272151200958813e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",1.5697399233588068e-6,1.5666933056562294e-6,1.574495947887564e-6,1.2524724472503775e-8,8.350951188608028e-9,1.7435094065386136e-8
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",1.5807191595652642e-6,1.57417040384094e-6,1.594005059005505e-6,2.8989651486336326e-8,1.6878346407593682e-8,4.8437097566659907e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",1.6781272098600406e-6,1.673466792556139e-6,1.6874486839525786e-6,2.113470025756858e-8,1.1353748548605261e-8,3.508277164982109e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",1.7186310856482379e-6,1.7119478510208636e-6,1.7414559593136664e-6,3.599545491336417e-8,1.0982718714095026e-8,7.349663271312761e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",1.704156988552842e-6,1.6693185557658263e-6,1.7733806203590094e-6,1.5266187311951543e-7,8.150607586470074e-8,2.43167393959536e-7
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",1.935397964850106e-6,1.8171542441922284e-6,2.0783891523525316e-6,4.303671779896474e-7,3.657054577569065e-7,5.138719654622278e-7
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",1.5942283160244665e-6,1.5922265198528677e-6,1.597416010218494e-6,8.698321142154445e-9,6.829481843749324e-9,1.2043849641348335e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",1.6685886495010594e-6,1.6577035286995557e-6,1.688783302671572e-6,5.018569707011224e-8,2.9393235662692895e-8,7.552265045035574e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",1.6560253694724541e-6,1.651367282067956e-6,1.6643570936907638e-6,1.995238545906924e-8,1.2448887977883601e-8,3.354229549564502e-8
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000010,6,0b0001100011,10]",9.408184930737869e-7,9.378066389386494e-7,9.454163644756889e-7,1.1932668865264296e-8,7.516743127441698e-9,1.664381576838042e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100011,6,0b0001100011,10]",1.7127134211083571e-6,1.7097307085380134e-6,1.7184803236753421e-6,1.3637761300590787e-8,6.730382302715754e-9,2.4764986830940263e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0001100011,10]",1.7163044452283301e-6,1.71219478623773e-6,1.7235348293010416e-6,1.8316639949336652e-8,1.317136952084578e-8,2.458513872489684e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101101,6,0b0001100011,10]",1.70270335244094e-6,1.699542975003808e-6,1.7077467585725915e-6,1.3015145312224819e-8,8.575402030026929e-9,2.152427210294364e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b011001,6,0b0001100011,10]",1.6334217627721536e-6,1.6276995730187526e-6,1.6422800460983712e-6,2.2245460135559572e-8,1.5462458809475814e-8,3.0351737157608994e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010011,6,0b0001100011,10]",1.722567999003098e-6,1.7203255880041629e-6,1.725784031175545e-6,8.73162622375516e-9,6.0900295788899295e-9,1.4531413262979261e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101110,6,0b0001100011,10]",1.7301479240283607e-6,1.724489684492635e-6,1.7410736656184876e-6,2.459683688778529e-8,1.111427895967454e-8,4.089262451208464e-8
