Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",4.335862685605691e-8,4.3319013995158165e-8,4.341938408623453e-8,1.6598641769679697e-10,1.0397184622930917e-10,2.87997475866764e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",4.3871460538922215e-8,4.3849160606752195e-8,4.3896230845243556e-8,7.604572214874946e-11,6.4892478827864e-11,9.397586027139034e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",4.3897610410817274e-8,4.381519758957425e-8,4.39959352202417e-8,3.04975816345326e-10,2.43129626517572e-10,3.578455838387129e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",4.513519236278311e-8,4.512299997933481e-8,4.514769993823091e-8,4.103096709333192e-11,3.4000772009397e-11,5.328448400099448e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",4.381860498381501e-8,4.37993813957629e-8,4.3836313556863666e-8,6.267531916994064e-11,4.920459765683683e-11,9.223290328993874e-11
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",4.3558048170181917e-8,4.3470840764699903e-8,4.3632629192760296e-8,2.6846573415669534e-10,2.0665859326356802e-10,3.7965518102467577e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",4.4474166698111954e-8,4.445213404413587e-8,4.450242987567364e-8,8.051444203344589e-11,6.207599362120016e-11,1.0357017748192495e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",4.537745574130303e-8,4.537007739519909e-8,4.53954673073455e-8,3.5527662285906184e-11,1.7090214899857596e-11,6.514152991410244e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",4.4858207258391954e-8,4.4851625957252103e-8,4.486761905492194e-8,2.512201034884246e-11,1.822652391539749e-11,3.4984680736885433e-11
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",4.424475882888064e-8,4.422452301990262e-8,4.42782561363752e-8,8.557028461016381e-11,4.922200387110922e-11,1.6198557477142287e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",4.534483594986571e-8,4.533710793969532e-8,4.535535414389838e-8,3.180928309063275e-11,2.7332728371389993e-11,3.707666400491453e-11
