Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",6.351274803421042e-8,6.33758553022193e-8,6.400849080497688e-8,7.160876255505155e-10,2.7394823001739447e-10,1.5523199294056759e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",6.348857099971521e-8,6.339538210166271e-8,6.362977721565227e-8,3.838979912059881e-10,3.1820288508807336e-10,4.777297934821199e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",6.339396200687191e-8,6.33347402066612e-8,6.347126918687538e-8,2.3553662849074903e-10,1.6924962161693774e-10,3.2772843867550687e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",6.336818802314226e-8,6.329904251946368e-8,6.346168877609788e-8,2.6346826150804613e-10,1.9947673591366113e-10,3.4779785148389483e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",6.356810804577106e-8,6.342707314740657e-8,6.377315914583215e-8,5.978086316834422e-10,3.870266856178771e-10,8.424025295199324e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",6.351909232716824e-8,6.338443582414787e-8,6.381228977333025e-8,6.374063547623979e-10,3.556353052270538e-10,1.130756057498871e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",6.354212273580502e-8,6.340864124877457e-8,6.382335488005448e-8,6.792125199547971e-10,3.206529275907441e-10,1.1800812493888768e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",6.348143719760549e-8,6.335585006463642e-8,6.369009789807206e-8,5.370948013244736e-10,3.400291143478422e-10,8.760704304784199e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",6.362519612570755e-8,6.347254712440967e-8,6.384596939811026e-8,6.218877787172241e-10,4.2752355958027674e-10,9.263015266877878e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",6.370377069500713e-8,6.344372419950241e-8,6.446955508412275e-8,1.3603293598539735e-9,4.930512981404625e-10,2.8710583134774734e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",6.361849132734162e-8,6.344966675189236e-8,6.399905243465945e-8,8.682589019131585e-10,4.274386705463751e-10,1.623276526730236e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",6.339940335743739e-8,6.329978465017201e-8,6.352980013391915e-8,3.5978337886146626e-10,2.703588843152815e-10,5.804038248617698e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",6.346191709771222e-8,6.338004270842712e-8,6.364033875783277e-8,3.9462577306734183e-10,2.5436655833382855e-10,7.083187708217644e-10
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000010,6,0b0001100011,10]",6.343409166040727e-8,6.335406161716117e-8,6.355729808294538e-8,3.288958370670894e-10,2.28917616595751e-10,4.460576252820481e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100011,6,0b0001100011,10]",6.353488425174862e-8,6.342025579525456e-8,6.371858669392945e-8,5.086002901848638e-10,3.5657888729393595e-10,7.14311143751813e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0001100011,10]",6.344060241223493e-8,6.336857114719053e-8,6.354748119428514e-8,2.843195095963995e-10,1.9770893256396113e-10,4.019665541886728e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101101,6,0b0001100011,10]",6.351957510396183e-8,6.340676668389907e-8,6.368506808015156e-8,4.686706161650946e-10,3.516723672314294e-10,6.097112774352079e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b011001,6,0b0001100011,10]",6.362276380937667e-8,6.344940218820036e-8,6.415980128968256e-8,9.48436763524397e-10,3.524383778265698e-10,1.9010529105668467e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010011,6,0b0001100011,10]",6.351146869929058e-8,6.338625021825625e-8,6.372525026293482e-8,5.302379453888586e-10,3.4333664930140326e-10,7.89909869235284e-10
