Label,AllocatedBytes,GCs,LiveBytes,MaxBytes,MaxOSBytes,WallTime
"/Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",16,0,496,0,0,8.072080090641975e-4
"/Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",16,0,496,0,0,8.024999988265336e-4
"/Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",16,0,496,0,0,8.03958042524755e-4
"/Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",16,0,496,0,0,8.01792019046843e-4
"/Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",16,0,496,0,0,8.033750345930457e-4
"/Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",16,0,496,0,0,9.167080279439688e-4
"/Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",16,0,496,0,0,8.15083971247077e-4
"/Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",16,0,496,0,0,8.167080231942236e-4
"/Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",16,0,496,0,0,8.027919684536755e-4
"/Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",16,0,496,0,0,8.246249635703862e-4
"/Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",16,0,496,0,0,8.728330140002072e-4
"/Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",16,0,496,0,0,8.61792010255158e-4
"/Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",16,0,496,0,0,8.313750149682164e-4
"/Data.DeBruijn.Thinning/thin/samples1/[5,0b000010,6,0b0001100011,10]",16,0,496,0,0,8.161659934557974e-4
"/Data.DeBruijn.Thinning/thin/samples1/[3,0b100011,6,0b0001100011,10]",16,0,496,0,0,8.236669818870723e-4
"/Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0001100011,10]",16,0,496,0,0,8.509589824825525e-4
"/Data.DeBruijn.Thinning/thin/samples1/[2,0b101101,6,0b0001100011,10]",16,0,496,0,0,8.294999715872109e-4
"/Data.DeBruijn.Thinning/thin/samples1/[3,0b011001,6,0b0001100011,10]",16,0,496,0,0,8.336660102941096e-4
"/Data.DeBruijn.Thinning/thin/samples1/[3,0b010011,6,0b0001100011,10]",16,0,496,0,0,8.385829860344529e-4
"/Data.DeBruijn.Thinning/thin/samples1/[2,0b101110,6,0b0001100011,10]",16,0,496,0,0,8.693339768797159e-4
"/Data.DeBruijn.Thinning/thin/samples1/[5,0b000100,6,0b0001100011,10]",16,0,496,0,0,8.106660097837448e-4
"/Data.DeBruijn.Thinning/thin/samples1/[3,0b101001,6,0b0001100011,10]",16,0,496,224,0,8.344579837284982e-4
"/Data.DeBruijn.Thinning/thin/samples1/[2,0b011101,6,0b0001100011,10]",16,0,496,0,0,8.262500050477684e-4
