Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",4.471248398633005e-8,4.4705163621414265e-8,4.471902183665256e-8,2.2902899213356514e-11,1.848140340008801e-11,2.998004241332572e-11
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",4.5064899139153e-8,4.504152350622661e-8,4.510037594632363e-8,9.22112733322771e-11,6.15035074354424e-11,1.16017883728889e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",4.537185107863365e-8,4.528066856043056e-8,4.550014794516374e-8,3.578937376839774e-10,2.779157578049306e-10,5.565965028444926e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",4.431593606963699e-8,4.430367424083705e-8,4.433961453607158e-8,5.517545588032984e-11,3.5796192999779797e-11,9.139503068445829e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",4.4149708547432214e-8,4.406692324816215e-8,4.420132386284295e-8,2.2214889051215513e-10,1.807732121885113e-10,2.5439389158920694e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",4.4385784186723895e-8,4.437534113357199e-8,4.4394010888050475e-8,3.0976588051363096e-11,2.1475530916243153e-11,4.446729279784137e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",4.4945594915056794e-8,4.486436842278909e-8,4.508313315291591e-8,3.53218837466042e-10,2.4022614119014816e-10,4.67553507019859e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",4.58421644641111e-8,4.5833913015475346e-8,4.584978252580189e-8,2.7028025020583656e-11,2.3710904343252586e-11,3.09925933792213e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",4.449596470722248e-8,4.444612509413162e-8,4.460335970426713e-8,2.3136630706060387e-10,1.1463163587271431e-10,4.4273159347929483e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",4.417885738974024e-8,4.4097092673969575e-8,4.426302520444678e-8,2.8067850039588936e-10,2.509213954682447e-10,3.135758778448979e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",4.459719592015056e-8,4.457774490494957e-8,4.462904453214936e-8,8.361337672840374e-11,4.951930291701173e-11,1.175845195728983e-10
