Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",6.81277175217625e-8,6.787710595280677e-8,6.867010716702613e-8,1.1420554734592128e-9,4.6490648491175126e-10,2.0099477065414206e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",6.806330139390922e-8,6.790040884321144e-8,6.870718165276522e-8,8.960411440521364e-10,3.4721509445034193e-10,1.891022012093829e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",6.802026943452658e-8,6.790641238116866e-8,6.819319645651385e-8,4.558581424523419e-10,3.2773636876308453e-10,7.71108442545523e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",6.822308016291449e-8,6.798379683344345e-8,6.876714776710385e-8,1.0904031556718228e-9,5.954844105868563e-10,1.7972680937528168e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",6.818905494926089e-8,6.799853195502036e-8,6.854193833010624e-8,8.330579205650767e-10,5.240697420489904e-10,1.1815760756003443e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",6.800945768576018e-8,6.791666461163386e-8,6.818492120675945e-8,4.164240703571163e-10,2.9571394973806465e-10,6.421342683405137e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",6.805591383263204e-8,6.79289248524646e-8,6.82972148735377e-8,5.509210737500771e-10,3.409065099262323e-10,9.174253768358981e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",6.79161084823421e-8,6.781877776561981e-8,6.8089582404979e-8,4.122890357180452e-10,2.421308204513428e-10,7.16483887663817e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",6.80800524236369e-8,6.79533291036283e-8,6.829745162964414e-8,5.84191012996835e-10,3.647362033168711e-10,9.851378184451351e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",6.835858663058486e-8,6.804684691746998e-8,6.921827252390421e-8,1.6505156338218885e-9,5.147560265371454e-10,3.0328367926575713e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",6.797286180152921e-8,6.788820918903963e-8,6.814474557131927e-8,4.0170840628128755e-10,2.392503349373838e-10,7.353774851840252e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",6.831201872915804e-8,6.808955680311516e-8,6.867675087285384e-8,9.027519666531213e-10,5.541419805382556e-10,1.3612106462242726e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",6.807018177379264e-8,6.795212965868887e-8,6.835827576583952e-8,5.64744160221091e-10,3.5366244862989293e-10,9.230472800837839e-10
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000010,6,0b0001100011,10]",6.822716701922095e-8,6.800616134717848e-8,6.881921917598187e-8,1.1797587653951593e-9,4.121734407911942e-10,2.330020227602154e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100011,6,0b0001100011,10]",6.813606126857713e-8,6.799189101439275e-8,6.838854399166815e-8,6.072919743602334e-10,4.2963368112270696e-10,8.423273207295325e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0001100011,10]",6.8059934393114e-8,6.792578489526235e-8,6.841953293236462e-8,6.826785309379435e-10,3.5351634496801576e-10,1.2412900047490544e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101101,6,0b0001100011,10]",6.805394153793246e-8,6.791765011499703e-8,6.83170602174898e-8,5.84516619565962e-10,3.467363133871927e-10,9.271991932925487e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b011001,6,0b0001100011,10]",6.804826542581436e-8,6.791183714818637e-8,6.832246774812146e-8,5.925118844072923e-10,3.690471055538079e-10,9.933920612375146e-10
