Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",1.6017750860088169e-6,1.5977423571430996e-6,1.613965780134803e-6,2.0483534272338318e-8,8.759292313174246e-9,4.1799020930200904e-8
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",1.6480827114996743e-6,1.644611258463064e-6,1.6526993802744348e-6,1.3472839465010339e-8,1.0493735492292746e-8,1.798581194139114e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",1.6531659294570127e-6,1.6448191398150045e-6,1.6796586675945029e-6,4.549969514729517e-8,1.729860443751596e-8,8.987339630793044e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",1.6398682852917262e-6,1.6354394187286943e-6,1.6462622890709446e-6,1.7580731679902422e-8,1.1483922714148599e-8,2.855032107720672e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",1.5724803004129992e-6,1.5687649805929357e-6,1.5804834776673737e-6,1.7825732602375445e-8,1.0150138142091927e-8,3.1538417223570566e-8
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",1.5736567367081331e-6,1.568604092533999e-6,1.5816347270892854e-6,1.992441266000452e-8,1.3451796070739008e-8,2.8612923318593452e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",1.675318049471767e-6,1.6728287472482009e-6,1.6783845438955955e-6,9.63712884820452e-9,7.5533951051257e-9,1.2573689540665965e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",1.7251301914066187e-6,1.7182237791696714e-6,1.7382710536534362e-6,2.991938243903758e-8,1.7738000584661835e-8,4.964326361882489e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",1.6569767245959337e-6,1.650692792215659e-6,1.6697089488197023e-6,2.9292740606499032e-8,1.647540382079747e-8,5.818412947769503e-8
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",1.5760521645774873e-6,1.5710953710189288e-6,1.5831497892410031e-6,2.0231417135212877e-8,1.5455854089856676e-8,2.5543023958837623e-8
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",1.6087201034498085e-6,1.605620110527211e-6,1.6148912808914663e-6,1.4330951420393728e-8,8.51755300413267e-9,2.346745271898506e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",1.658099035089694e-6,1.6538741504046475e-6,1.6636143000758518e-6,1.5986372204036156e-8,1.2570110621546715e-8,2.0490894634130164e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",1.6527532454846426e-6,1.649483337786355e-6,1.6582734060903678e-6,1.3850737505766397e-8,8.157708616055919e-9,2.117121628610117e-8
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000010,6,0b0001100011,10]",9.39276912327826e-7,9.362809648202706e-7,9.448039081948067e-7,1.3147136974332098e-8,7.93210638438332e-9,2.183536673101114e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100011,6,0b0001100011,10]",1.7276272115876631e-6,1.7234711316736441e-6,1.7338391844602827e-6,1.6314049195008745e-8,1.0239211735429424e-8,2.67696614822139e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0001100011,10]",1.7111385477932468e-6,1.7082692769024593e-6,1.7154094868904049e-6,1.174791026165318e-8,8.143326203464147e-9,1.5871934625902513e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101101,6,0b0001100011,10]",1.7087530384130107e-6,1.7057933738583813e-6,1.7127781240866267e-6,1.1695396576660898e-8,9.249378775739835e-9,1.551078863535175e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b011001,6,0b0001100011,10]",1.6464534017147311e-6,1.6381075770679105e-6,1.6740111635364862e-6,4.806724372807252e-8,1.2013341208004176e-8,9.954533697170104e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010011,6,0b0001100011,10]",1.7268069925953255e-6,1.7231973009801376e-6,1.7307515501612952e-6,1.3125987971540337e-8,1.074310324167677e-8,1.693802321762617e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101110,6,0b0001100011,10]",1.7381330562643352e-6,1.730443009837014e-6,1.7553371914643709e-6,3.4930741465426146e-8,2.23863117871941e-8,6.202607144955607e-8
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000100,6,0b0001100011,10]",1.1704118078716193e-6,1.1611648971753193e-6,1.1854888649859376e-6,4.012590380764701e-8,2.6098511718685804e-8,5.656159520057238e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101001,6,0b0001100011,10]",1.6447604867966395e-6,1.6403321559941309e-6,1.6530749594471053e-6,1.9622217978462836e-8,1.4135060779073485e-8,2.9334078279466333e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011101,6,0b0001100011,10]",1.7111217567210914e-6,1.7082232128450682e-6,1.7152453577110757e-6,1.1243358780305943e-8,8.588840895114313e-9,1.728225174655963e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111100,6,0b0001100011,10]",1.6526108085717497e-6,1.64691028529224e-6,1.6641840342789775e-6,2.6222037160626683e-8,1.5281401016467434e-8,4.87275265319604e-8
"Data.DeBruijn.Thinning/thin/samples1/[1,0b011111,6,0b0001100011,10]",1.7763344605536842e-6,1.7711531082425348e-6,1.791025588408975e-6,2.8341896235441357e-8,1.3458730356068841e-8,5.86889988953125e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101100,6,0b0001100011,10]",1.6609781176916875e-6,1.6539317595686046e-6,1.6724033552427409e-6,2.999938125673308e-8,1.6018724656163546e-8,4.710519393318459e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b110110,6,0b0001100011,10]",1.723646911008642e-6,1.7197952585293498e-6,1.7341997206584242e-6,2.0131061292999972e-8,9.283710889256348e-9,4.442426220951748e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110010,6,0b0001100011,10]",1.647455280330642e-6,1.6430534294073288e-6,1.6544168972847725e-6,1.878036232246936e-8,1.2809499953767611e-8,3.0514662480948124e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010110,6,0b0001100011,10]",1.7205940302775558e-6,1.7167109258006193e-6,1.7288092958087392e-6,1.810363322963243e-8,9.222299803202605e-9,3.285530040942267e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001011,6,0b0001100011,10]",1.6754625400438032e-6,1.670157222017487e-6,1.685629834881151e-6,2.4614577967024296e-8,1.1752212108194392e-8,4.1962029847977146e-8
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0100110100,10]",2.0252555156347394e-6,2.0188938885621246e-6,2.033329789012527e-6,2.2796644414519936e-8,1.6426366067717288e-8,3.060304570724978e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0100110100,10]",1.7359387412673482e-6,1.7304588482535991e-6,1.750203804966315e-6,2.6876494623289714e-8,1.4624705301357581e-8,4.9490085871851396e-8
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100101,6,0b0100110100,10]",2.1344300650003083e-6,2.129506901727754e-6,2.141201685365409e-6,1.9354352035733884e-8,1.3709164247591641e-8,2.53642192937852e-8
