Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",4.2740425753402406e-8,4.2737242148776366e-8,4.274455488487365e-8,1.2488762474203019e-11,9.20375340631034e-12,1.8061235325220287e-11
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",4.314440651063046e-8,4.311661442140434e-8,4.3151705102675524e-8,4.413138520029988e-11,7.651483082729103e-12,9.337894306176871e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",4.313535764975551e-8,4.312882668194067e-8,4.314346800132165e-8,2.4380338776690696e-11,2.0105222198469778e-11,3.2806052339147453e-11
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",4.3166833527541756e-8,4.30967220583872e-8,4.324304143274905e-8,2.588304996360045e-10,2.1123728413909967e-10,3.1068767954856157e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",4.3141960952745945e-8,4.310330530020429e-8,4.315225043669233e-8,6.342679433674703e-11,8.769656748498702e-12,1.3355466336158683e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",4.2738094753561305e-8,4.2710451131072245e-8,4.2749292692777476e-8,5.910338966852113e-11,1.9723146936669403e-11,1.164604310223359e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",4.315320212290358e-8,4.3150511560236935e-8,4.315837844963753e-8,1.195471562982515e-11,7.54337276084778e-12,2.088155156134125e-11
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",4.2833490795451686e-8,4.277218743240002e-8,4.289233984340275e-8,2.0107672701573954e-10,1.6501334745240783e-10,2.552663409492935e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",4.266057986741012e-8,4.261088402710962e-8,4.272456591334943e-8,1.8208546074463401e-10,1.3359182148934933e-10,2.415918496263204e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",4.22137716794971e-8,4.218656050405711e-8,4.225484129925662e-8,1.1089593988038191e-10,8.943279471492921e-11,1.4407084514958617e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",4.256716051131255e-8,4.253883353254141e-8,4.2589617278707866e-8,8.81374156725482e-11,7.140889526270016e-11,1.2467007010585926e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",4.2371507360506535e-8,4.226979471601689e-8,4.242074567112948e-8,2.359207152902871e-10,1.25690899815532e-10,4.718024177098261e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",4.259076434596812e-8,4.256869683200571e-8,4.2613452714431896e-8,7.578557297607295e-11,6.22145231230605e-11,9.616423952138965e-11
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000010,6,0b0001100011,10]",4.249539719503657e-8,4.248932132284472e-8,4.250301392200869e-8,2.310029487746379e-11,1.711165247595896e-11,3.60123957680622e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100011,6,0b0001100011,10]",4.185068876668584e-8,4.1820054297331266e-8,4.187355094166671e-8,9.204346273597649e-11,6.796173772009613e-11,1.247184814753044e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0001100011,10]",4.2408692473363854e-8,4.227064083444372e-8,4.2534721654507934e-8,4.703432406967679e-10,3.973038156249403e-10,5.812974550348884e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101101,6,0b0001100011,10]",4.1737549764907754e-8,4.171313199828598e-8,4.1760423195886564e-8,8.202879778300073e-11,6.56149985446048e-11,1.0912209018915487e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b011001,6,0b0001100011,10]",4.2028875033436244e-8,4.2005934019592505e-8,4.204938917165524e-8,7.331051731394552e-11,5.912242202129742e-11,1.0077632321834543e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010011,6,0b0001100011,10]",4.2383251550301656e-8,4.226522096795924e-8,4.2483954768989016e-8,3.6008908959044103e-10,3.0217620771951626e-10,4.5708409645830606e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101110,6,0b0001100011,10]",4.162565256037948e-8,4.1596541972464605e-8,4.165169600914414e-8,9.36903321779051e-11,7.392533732769755e-11,1.3426545924016524e-10
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000100,6,0b0001100011,10]",4.160023847337002e-8,4.156920869758566e-8,4.1625747689966225e-8,9.122328732146878e-11,6.026611694757954e-11,1.5629610921012315e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101001,6,0b0001100011,10]",4.2181118532363884e-8,4.207051640707008e-8,4.2275662771730433e-8,3.442421628912312e-10,2.7398760768573523e-10,4.007053702641664e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011101,6,0b0001100011,10]",4.211783702314366e-8,4.209434319712346e-8,4.2150091342405164e-8,9.185057566692211e-11,6.613021266754274e-11,1.415436773682197e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111100,6,0b0001100011,10]",4.258243206394941e-8,4.255869076635932e-8,4.2609930168166315e-8,8.45786029604838e-11,6.60566650259942e-11,1.1557890209221526e-10
"Data.DeBruijn.Thinning/thin/samples1/[1,0b011111,6,0b0001100011,10]",4.17129345579426e-8,4.164087978342096e-8,4.176863529966041e-8,2.0970176782687107e-10,1.5058687284568606e-10,2.76473966178081e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101100,6,0b0001100011,10]",4.200793355677065e-8,4.1908324563083976e-8,4.2103321155849314e-8,3.3921201968100903e-10,2.7726064241185496e-10,4.2155623611313614e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b110110,6,0b0001100011,10]",4.155431945276803e-8,4.1530863933146045e-8,4.157397708529144e-8,7.150736930967612e-11,5.31305449003667e-11,9.731763681515878e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110010,6,0b0001100011,10]",4.190028983254744e-8,4.1864701556824403e-8,4.193781562588152e-8,1.1801134777811326e-10,9.255785280971355e-11,1.544002025434148e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010110,6,0b0001100011,10]",4.206045197502253e-8,4.1903389009459885e-8,4.2210233898846545e-8,5.25044934120809e-10,4.5651069979724513e-10,6.289354890814757e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001011,6,0b0001100011,10]",4.186723411488287e-8,4.1844799667879133e-8,4.189145340182369e-8,8.218089031823747e-11,6.880411371660266e-11,1.0011489049297541e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0100110100,10]",4.148410008851075e-8,4.145832592804061e-8,4.150280542795552e-8,7.833234482065564e-11,5.6519191535336055e-11,1.0980891530957151e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0100110100,10]",4.13687461479331e-8,4.1304918325357933e-8,4.140691422773311e-8,1.6933096273032864e-10,9.848725432628003e-11,2.956628590855526e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100101,6,0b0100110100,10]",4.1717771489186124e-8,4.168980500212095e-8,4.174738442614997e-8,9.638428215956841e-11,6.98103912644393e-11,1.298177442409683e-10
"Data.DeBruijn.Thinning/thin/samples1/[1,0b101111,6,0b0100110100,10]",4.1732925082771656e-8,4.158104367653039e-8,4.19330394246185e-8,5.504712781009444e-10,4.4370261118252455e-10,6.524271068256899e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0100110100,10]",4.182149649585301e-8,4.180086770424758e-8,4.1846631502934053e-8,8.095481723238547e-11,6.49958778399965e-11,1.0446024778110142e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100001,6,0b0100110100,10]",4.1552003668459157e-8,4.150204414893179e-8,4.1591357031167546e-8,1.5121310812474046e-10,1.0554556759197725e-10,2.150505588837981e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0100110100,10]",4.218135106399658e-8,4.215146318817464e-8,4.220527887200159e-8,8.93604867750207e-11,7.103319221677627e-11,1.210896060740484e-10
"Data.DeBruijn.Thinning/thin/samples1/[6,0b000000,6,0b0100110100,10]",4.2397694370007095e-8,4.237359728911331e-8,4.242104915409331e-8,8.012140904701149e-11,6.295342598805569e-11,1.0482718042041938e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0100110100,10]",4.147735175512095e-8,4.1315741796133445e-8,4.1669538972493165e-8,5.944765346378543e-10,4.881244317190941e-10,7.080729859574546e-10
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000001,6,0b0100110100,10]",4.132902266368848e-8,4.130889694958519e-8,4.134891225632188e-8,6.843962871031685e-11,5.606947615082607e-11,8.068656091983324e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010110,6,0b0100110100,10]",4.140252193705721e-8,4.138397758142743e-8,4.142147322452593e-8,6.401591229436288e-11,5.2664211906166044e-11,8.622580359409493e-11
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0100110100,10]",4.1374527806924696e-8,4.1355339941889256e-8,4.1394199004871366e-8,6.597491755628037e-11,5.458421616732092e-11,8.351118613479385e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0100110100,10]",4.162239937842199e-8,4.155450399111404e-8,4.1675967972945634e-8,2.0676619832896292e-10,1.583393412980423e-10,2.5469859563125953e-10
"Data.DeBruijn.Thinning/thin/samples1/[1,0b110111,6,0b0100110100,10]",4.180697272504846e-8,4.17449901083704e-8,4.1883489297438365e-8,2.33888532216219e-10,1.9783880831057294e-10,2.784506936871738e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b010100,6,0b0100110100,10]",4.2468979961028485e-8,4.243958749749344e-8,4.2521404506365425e-8,1.2646274701422416e-10,7.600579100915934e-11,2.1985294658898258e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0100110100,10]",4.175022266008566e-8,4.161738009021961e-8,4.187279226995911e-8,4.4085404925780365e-10,3.679774735591429e-10,5.001506123996942e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b100111,6,0b0100110100,10]",4.13767553778433e-8,4.135477280329959e-8,4.139948235632755e-8,7.394111211174599e-11,6.012778708522555e-11,9.967553553479422e-11
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101110,6,0b0100110100,10]",4.130146195430021e-8,4.1278583324194434e-8,4.132249433304079e-8,7.779445228234584e-11,6.278120219832795e-11,9.621528317796515e-11
"Data.DeBruijn.Thinning/thin/samples1/[2,0b110101,6,0b0100110100,10]",4.1915473088760077e-8,4.1808817313100037e-8,4.197323235887494e-8,2.5523547952097657e-10,1.752609867817157e-10,3.90058617596983e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010011,6,0b0100110100,10]",4.234055804553302e-8,4.231461892424244e-8,4.2364521859782784e-8,8.209693693031811e-11,6.694251546156452e-11,1.0290959440349158e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b110110,6,0b0100110100,10]",4.1964476906762704e-8,4.194541275287859e-8,4.198890717316026e-8,7.225055863048913e-11,5.33307077074678e-11,1.0844879380419718e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b000101,6,0b0100110100,10]",4.147738464236739e-8,4.1359895244349594e-8,4.1629358741385125e-8,4.4801384349770766e-10,3.472121315962484e-10,5.287050515760255e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b001111,6,0b0100110100,10]",4.1665080776707926e-8,4.154493119095007e-8,4.176739939457273e-8,3.893491574303032e-10,3.335271945422575e-10,4.780329718963405e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101100,6,0b0100110100,10]",4.163921458299963e-8,4.154710778433233e-8,4.174304935231536e-8,3.557452671569457e-10,3.187845095755731e-10,4.146289797244986e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b011010,6,0b0100110100,10]",4.114179909591895e-8,4.1090952111545105e-8,4.1183460182133716e-8,1.5068895979312752e-10,1.2558622281735868e-10,1.8244296577025737e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101011,6,0b0100110100,10]",4.1860003864668607e-8,4.178500751114996e-8,4.1990435739083466e-8,3.270198806797929e-10,1.780941593399753e-10,5.316166996438452e-10
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000100,6,0b0100110100,10]",5.5220151812273725e-8,4.402322075510962e-8,9.274571196314142e-8,5.956484056392997e-8,1.7957669652614452e-9,1.230199846642511e-7
