Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",6.441750072032236e-8,6.424120210422976e-8,6.475901656479061e-8,7.661728574795671e-10,5.11247633504974e-10,1.2258435855206026e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",6.754065245820707e-8,6.734831215440362e-8,6.785338955757286e-8,8.20468854158582e-10,5.626790437413227e-10,1.1211248395868665e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",6.69801648168044e-8,6.682274944342905e-8,6.721989327117836e-8,6.328451377212274e-10,4.1398818924664716e-10,9.179769883762276e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",6.639342364196483e-8,6.627571386996302e-8,6.656363493074277e-8,4.896844933257121e-10,3.9204474047613767e-10,6.93735548304387e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",6.363027325483678e-8,6.34257001000397e-8,6.399244371814611e-8,8.870777265457125e-10,6.08128418300968e-10,1.4573046219680102e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",6.208173426866133e-8,6.196329754859365e-8,6.226152197416187e-8,4.872690981285524e-10,3.0377363726597825e-10,7.732044382374958e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",6.775501071805378e-8,6.760609933937895e-8,6.801173318634367e-8,6.394979791434034e-10,3.967656147236291e-10,1.1460909849931444e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",6.829817597944402e-8,6.805904070489662e-8,6.876408083995738e-8,1.0375722465868485e-9,7.466920317219123e-10,1.6323013665449093e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",9.703513500288617e-8,8.061796735882198e-8,1.636454125101278e-7,9.602977815676112e-8,2.41930241172755e-8,2.141854640293271e-7
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",6.673917223980903e-8,6.492861168518952e-8,7.13762231745312e-8,8.798876333138803e-9,4.831501440113672e-9,1.5546004418674152e-8
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",6.623285737199767e-8,6.545335344410941e-8,6.811633730136621e-8,3.717682051604393e-9,1.7837672722121833e-9,6.950591218800479e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",6.621107460842013e-8,6.599454267609484e-8,6.688854945147097e-8,1.0719248865075328e-9,4.894985259928869e-10,2.034120240365143e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",6.654050417919608e-8,6.631002544265455e-8,6.694590578825858e-8,9.516845428028156e-10,5.666652426023971e-10,1.4437647848256317e-9
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000010,6,0b0001100011,10]",4.308555317361919e-8,4.293480545123327e-8,4.326275978752721e-8,5.463513703394772e-10,4.457971162654856e-10,6.888457553459009e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100011,6,0b0001100011,10]",7.047906118436351e-8,7.008566938760839e-8,7.118776556468219e-8,1.6603775169807014e-9,9.746444626142996e-10,2.5052683607029043e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0001100011,10]",7.022087872883131e-8,7.005872835459118e-8,7.045156543783693e-8,6.48764997524438e-10,5.021125332262797e-10,9.08706026050614e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101101,6,0b0001100011,10]",7.02900879244403e-8,6.986021485506867e-8,7.111449684989811e-8,1.8809249472521946e-9,1.2151683486808026e-9,2.7022427776399333e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b011001,6,0b0001100011,10]",6.533489194037531e-8,6.519699769315169e-8,6.554373649978132e-8,5.45951889054422e-10,4.0684802085123825e-10,7.952294358101272e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010011,6,0b0001100011,10]",6.944369549795692e-8,6.894166613222345e-8,7.032506790806718e-8,2.2145368652889463e-9,1.3703725487534139e-9,3.3966665898257903e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101110,6,0b0001100011,10]",7.059710136523802e-8,7.014808433274676e-8,7.11477896198953e-8,1.6980506480118376e-9,1.2339390850830443e-9,2.2424879183927703e-9
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000100,6,0b0001100011,10]",4.7423828607219014e-8,4.7237534965184395e-8,4.769370908111189e-8,8.00191466681881e-10,5.095466943243712e-10,1.1925573690556351e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101001,6,0b0001100011,10]",6.597672885594665e-8,6.585261257349403e-8,6.619639320942502e-8,5.556486368930024e-10,3.8816058614174267e-10,8.454275809394722e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011101,6,0b0001100011,10]",6.907503248294155e-8,6.877844641509432e-8,6.945348446912249e-8,1.1600608290584455e-9,8.700631767887292e-10,1.6210304051163928e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111100,6,0b0001100011,10]",6.781392626766299e-8,6.752684333480607e-8,6.818859342381143e-8,1.1054291566190928e-9,8.551162858766722e-10,1.5061592444218696e-9
"Data.DeBruijn.Thinning/thin/samples1/[1,0b011111,6,0b0001100011,10]",7.14542137368973e-8,7.126159133733573e-8,7.174160523516065e-8,7.561037374953104e-10,5.619338347116109e-10,1.0124460881966488e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101100,6,0b0001100011,10]",6.673855306334018e-8,6.65752896593537e-8,6.700283310196089e-8,7.219043931698511e-10,4.871928400945187e-10,1.1248453203157397e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b110110,6,0b0001100011,10]",7.018523155588542e-8,6.99547441158609e-8,7.06671213692124e-8,1.061233971973224e-9,5.495323259258142e-10,1.6635598912364794e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110010,6,0b0001100011,10]",6.675693126045022e-8,6.644567683159456e-8,6.732255919274195e-8,1.358049547952168e-9,7.857138725985263e-10,1.9710544653281286e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010110,6,0b0001100011,10]",6.940097921566841e-8,6.916049084184787e-8,6.983512550307502e-8,1.0706035500573876e-9,7.588505417117646e-10,1.6537437735880458e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001011,6,0b0001100011,10]",6.721701298071949e-8,6.708540114855929e-8,6.745081619341323e-8,5.735646476755199e-10,3.7000147273433097e-10,1.0036042584415552e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0100110100,10]",7.599161114299334e-8,7.582416894564184e-8,7.636842648697623e-8,8.084017062801149e-10,4.3271446401884875e-10,1.4763374434776191e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0100110100,10]",6.785990836193152e-8,6.76958594144948e-8,6.82517638963145e-8,7.905655663304241e-10,4.019388686525307e-10,1.4767954349394766e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100101,6,0b0100110100,10]",7.854394943670262e-8,7.829496476677823e-8,7.910990157857478e-8,1.2277713871441763e-9,5.774038937928046e-10,2.4735807898006135e-9
"Data.DeBruijn.Thinning/thin/samples1/[1,0b101111,6,0b0100110100,10]",8.548788615576539e-8,8.516952749452243e-8,8.63026883523035e-8,1.5754972242669227e-9,8.484352907051559e-10,2.766730729691182e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0100110100,10]",8.176877425883091e-8,8.150453201409868e-8,8.247592141136123e-8,1.3304080122161968e-9,6.682880343913662e-10,2.6658209357158768e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100001,6,0b0100110100,10]",7.584681491756382e-8,7.572529620392595e-8,7.605943656749053e-8,5.228166134266547e-10,3.3576827111974335e-10,8.587382498305271e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0100110100,10]",6.536266099462713e-8,6.515860864703693e-8,6.564677766317315e-8,8.170494669684234e-10,5.598024523495198e-10,1.1481666208366703e-9
"Data.DeBruijn.Thinning/thin/samples1/[6,0b000000,6,0b0100110100,10]",1.846629703132305e-8,1.8425126790738732e-8,1.8517962075728453e-8,1.507864018645157e-10,1.1497662175415148e-10,1.9485533461186717e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0100110100,10]",7.898238067848194e-8,7.880711938889597e-8,7.923991332183598e-8,6.705098473567939e-10,5.012816011562376e-10,8.937120352646436e-10
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000001,6,0b0100110100,10]",2.588364704459134e-8,2.5799342129402568e-8,2.5994529603245692e-8,3.3204534104003474e-10,2.3750729478137486e-10,5.076208868169143e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010110,6,0b0100110100,10]",7.280680754925041e-8,7.257541417608069e-8,7.314832151477197e-8,9.495814618766152e-10,7.104177502760519e-10,1.2796010439290594e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0100110100,10]",6.940174066322649e-8,6.923956567595279e-8,6.99288830153383e-8,8.783307112739301e-10,3.3390542934930535e-10,1.8581836103058985e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0100110100,10]",7.919074136607884e-8,7.900260845738722e-8,7.953802099974439e-8,8.246127186884973e-10,4.704897669275278e-10,1.3126504214962459e-9
"Data.DeBruijn.Thinning/thin/samples1/[1,0b110111,6,0b0100110100,10]",8.540559071282198e-8,8.51258896199921e-8,8.622005086076108e-8,1.4332405396627047e-9,6.273134291207636e-10,3.066560924136451e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b010100,6,0b0100110100,10]",6.937480797859046e-8,6.914972022140029e-8,6.973144429283464e-8,9.998134511723082e-10,6.758639659288302e-10,1.4136427429460018e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0100110100,10]",7.961904222128265e-8,7.906372534015092e-8,8.181860366678049e-8,3.0362338303772765e-9,7.417077753218428e-10,6.6056119560215085e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b100111,6,0b0100110100,10]",8.18032389949754e-8,8.169423351634001e-8,8.193661423724585e-8,4.036521494718696e-10,3.1715075142663216e-10,4.943804981253836e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101110,6,0b0100110100,10]",8.261192979030354e-8,8.233215694559605e-8,8.315565940721481e-8,1.2493416660939464e-9,7.627155327244298e-10,2.157655524756872e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b110101,6,0b0100110100,10]",8.217836738937676e-8,8.194438222928821e-8,8.265258400966358e-8,1.0541907313508864e-9,6.440204060492359e-10,1.906184413626806e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010011,6,0b0100110100,10]",7.324979051084586e-8,7.301319523681077e-8,7.409324691322003e-8,1.3068293410190837e-9,4.837916342031401e-10,2.5531122641417473e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b110110,6,0b0100110100,10]",8.30835776621645e-8,8.289197695967125e-8,8.335286424725298e-8,7.70705216391695e-10,5.885990972099118e-10,1.0043170616460907e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b000101,6,0b0100110100,10]",4.548528259473086e-8,4.536972834278593e-8,4.567575752531719e-8,4.763794791111946e-10,3.516781558057398e-10,6.522064744096641e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b001111,6,0b0100110100,10]",7.17769505412825e-8,7.146356912201902e-8,7.311710796823756e-8,1.7862002318197025e-9,4.6542137810193894e-10,3.962430951549846e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101100,6,0b0100110100,10]",7.857648224276233e-8,7.849466112468384e-8,7.869065581140139e-8,3.122269513244303e-10,2.5394777108780447e-10,4.349318071121757e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b011010,6,0b0100110100,10]",7.321984146473391e-8,7.306238116541688e-8,7.34882813509314e-8,6.744051761125889e-10,4.2618107079607746e-10,1.124818109596828e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101011,6,0b0100110100,10]",8.181374355485289e-8,8.165676779756138e-8,8.204228665212728e-8,6.46810457364029e-10,3.9610049718229745e-10,9.838359385510748e-10
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000100,6,0b0100110100,10]",4.284103994400817e-8,4.26803564862e-8,4.308893358516534e-8,7.018493964743121e-10,4.690449446775936e-10,9.536868346792296e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001010,6,0b0100110100,10]",6.539270613942467e-8,6.53097502097406e-8,6.55021919387117e-8,3.1111309455662107e-10,2.4301539288586404e-10,4.15625985882075e-10
"Data.DeBruijn.Thinning/thin/samples1/[1,0b111110,6,0b0100110100,10]",8.563523075231592e-8,8.548589253230279e-8,8.586090027852211e-8,6.068852479731108e-10,4.191346372294955e-10,8.808289554739878e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101101,6,0b0100110100,10]",8.176035895238528e-8,8.159889850973822e-8,8.196956615909486e-8,5.831113032297519e-10,4.241964857694113e-10,7.916175324390517e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b1001,4,0b0111101010,10]",8.257000040867437e-8,8.221932475825235e-8,8.336338318510755e-8,1.7051339158396655e-9,9.530805573722316e-10,3.001701289729473e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b0000,4,0b0111101010,10]",1.7878603756633032e-8,1.7844699980166352e-8,1.7920751499167407e-8,1.323554880468601e-10,1.0463386603923391e-10,1.6369124082670064e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b1010,4,0b0111101010,10]",8.258112333461188e-8,8.23528672778039e-8,8.30034280864708e-8,1.0003120136925124e-9,5.651064140943312e-10,1.7054937901280134e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b0010,4,0b0111101010,10]",3.812224201241631e-8,3.799940540653976e-8,3.835262491205765e-8,5.321214458051322e-10,3.7186314390973707e-10,7.838365965231613e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b0100,4,0b0111101010,10]",4.9273886846327645e-8,4.917432210167837e-8,4.943282288898097e-8,4.0658269589347595e-10,2.4772986678698563e-10,5.778983868171937e-10
"Data.DeBruijn.Thinning/thin/samples1/[1,0b0111,4,0b0111101010,10]",5.5354593496865544e-8,5.5243396870763794e-8,5.552824830248084e-8,4.5516053097932466e-10,3.226964249120646e-10,6.51326382162527e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b0110,4,0b0111101010,10]",5.349363822678106e-8,5.32972847175843e-8,5.411488142710394e-8,1.0210069805160118e-9,4.752926575413579e-10,2.0642493358107783e-9
"Data.DeBruijn.Thinning/thin/samples1/[1,0b1110,4,0b0111101010,10]",8.819057981487105e-8,8.703047303664589e-8,9.010921159926473e-8,5.053379091384086e-9,3.4965824749268287e-9,6.613313664787036e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b1000,4,0b0111101010,10]",7.884888565340557e-8,7.865039724754271e-8,7.922174679766331e-8,9.216136030822639e-10,4.786765274268735e-10,1.8368750192083465e-9
"Data.DeBruijn.Thinning/thin/samples1/[1,0b1101,4,0b0111101010,10]",8.553445223289617e-8,8.527136752722245e-8,8.618289714403309e-8,1.345651986958516e-9,5.489103802657472e-10,2.6374634267110276e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b1100,4,0b0111101010,10]",8.206307495840625e-8,8.184125101108297e-8,8.244613590173745e-8,9.49083087441812e-10,5.782850634863556e-10,1.4716217543749174e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b0001,4,0b0111101010,10]",2.558043012777715e-8,2.552124120996194e-8,2.569290043131951e-8,2.616661914796015e-10,1.738052810719047e-10,4.0919460234532683e-10
"Data.DeBruijn.Thinning/thin/samples1/[1,0b1011,4,0b0111101010,10]",8.626529144013477e-8,8.593807367975855e-8,8.695955646306322e-8,1.5272291985088587e-9,8.780877915382864e-10,2.274370816852954e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b0011,4,0b0111101010,10]",4.034283514897599e-8,4.0242296455931345e-8,4.0515351530277756e-8,4.268325580393657e-10,2.886885764587032e-10,6.909777590098888e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b0101,4,0b0111101010,10]",5.249787273109174e-8,5.239674749032786e-8,5.266577110581159e-8,4.668955908849111e-10,3.0581980097450564e-10,7.226434381763708e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b11001,5,0b1011001100,10]",8.055334668517223e-8,8.033168810200462e-8,8.103127194717537e-8,1.0228456509223406e-9,5.77100767162168e-10,1.99323641047631e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b00001,5,0b1011001100,10]",2.6659441274587924e-8,2.6584647854281008e-8,2.68046010011639e-8,3.321338164632845e-10,1.5942946467070246e-10,5.641487210235323e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b00111,5,0b1011001100,10]",5.6509241707572255e-8,5.623680635578903e-8,5.7223525994695355e-8,1.3606013777244584e-9,4.714577331739787e-10,2.889605986873018e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b01110,5,0b1011001100,10]",6.151066116307208e-8,6.143969852834714e-8,6.163116052266978e-8,2.9185734987210707e-10,2.2491624835026212e-10,3.918121777383213e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b01000,5,0b1011001100,10]",5.580118172280611e-8,5.558511441081589e-8,5.647095883405509e-8,1.2323864998829542e-9,2.5420580253279333e-10,2.507475370124617e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b10010,5,0b1011001100,10]",7.820801424842487e-8,7.796419096220321e-8,7.879567443616062e-8,1.2012094491759359e-9,6.695221528539878e-10,2.154386871533723e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b00011,5,0b1011001100,10]",3.383965767910396e-8,3.378356712908879e-8,3.404439749727086e-8,3.052346760070258e-10,1.1695274687243643e-10,6.566554612691368e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b01011,5,0b1011001100,10]",6.104554780892692e-8,6.088063199375227e-8,6.133044820067304e-8,7.144420671226807e-10,4.832187450244524e-10,9.963959316088992e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b10001,5,0b1011001100,10]",7.776734545883487e-8,7.764084856932453e-8,7.797732497899246e-8,5.277912808278086e-10,3.9164653583826593e-10,7.461660622758444e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b01001,5,0b1011001100,10]",5.8045781376694784e-8,5.793202617909376e-8,5.824299502651883e-8,4.948278357692543e-10,3.1396648398337865e-10,8.037795040608006e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b11010,5,0b1011001100,10]",8.095885872562165e-8,8.055295366043947e-8,8.176974531153794e-8,1.8608814098135888e-9,6.759426561584747e-10,3.0251277496518715e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b10110,5,0b1011001100,10]",8.099136416540946e-8,8.086625089701108e-8,8.119944986809199e-8,5.521107969090128e-10,4.1317069561642334e-10,8.478028490332801e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b01010,5,0b1011001100,10]",5.859153784439543e-8,5.8471563505187316e-8,5.874523976749578e-8,4.85212515392365e-10,3.9701235603148497e-10,6.218698408303663e-10
"Data.DeBruijn.Thinning/thin/samples1/[1,0b11110,5,0b1011001100,10]",8.437980257166819e-8,8.40854221832683e-8,8.497394275470993e-8,1.4200829044913608e-9,8.821122631997592e-10,2.1957567214211763e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b00010,5,0b1011001100,10]",3.1364980039914605e-8,3.125353471634054e-8,3.153382705775824e-8,4.685004816968883e-10,3.6340727081828954e-10,7.136588481978586e-10
