Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",4.1696417528527776e-8,4.1131082955845565e-8,4.236785551078491e-8,1.956616794407835e-9,1.8717292522781823e-9,1.9959426014048182e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",4.74366292378393e-8,4.531886403661692e-8,4.962411392115033e-8,7.059690327716835e-9,6.597165813222786e-9,7.429872500969265e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",4.3773176706815e-8,4.376298882661263e-8,4.382361632863901e-8,6.212652028185001e-11,8.541415680481307e-12,1.399696227394639e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",3.98934399265741e-8,3.9606222584703715e-8,4.04091184816556e-8,1.2838451171727112e-9,6.825103204462838e-10,1.7905139041382813e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",4.0362149621211e-8,3.992561898178193e-8,4.094822140864673e-8,1.7418160352721874e-9,1.3238834000706131e-9,2.053461087855387e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",3.940375497825557e-8,3.928877509519915e-8,3.9550673367675356e-8,4.5840858074834694e-10,3.9310122802262786e-10,5.495391419272774e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",4.031622525302065e-8,4.0017815745603596e-8,4.0876553946060544e-8,1.391985314272983e-9,9.989438552737862e-10,1.8019552974098706e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",3.9326183857159993e-8,3.9255853614217035e-8,3.937675339560974e-8,1.996770629852597e-10,1.64017927407048e-10,2.2268962611170282e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",3.981928033191717e-8,3.981574647622141e-8,3.982390402656102e-8,1.2796270918176345e-11,9.744756655584924e-12,1.903671851207203e-11
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",3.962824384376079e-8,3.947097505712089e-8,4.004757263274627e-8,8.497234111191845e-10,4.936599943157448e-10,1.4707924482680025e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",3.945403349832873e-8,3.9441469321033325e-8,3.9459615264239224e-8,2.6168075814495945e-11,1.3765668781568502e-11,4.924229833638576e-11
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",3.9248688607151115e-8,3.918681244509505e-8,3.932007273760338e-8,2.262536435225586e-10,2.1713239474954757e-10,2.3479177123451474e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",3.981906208363693e-8,3.981454898963517e-8,3.982414459724226e-8,1.5170703856928528e-11,1.2026686409061852e-11,1.924045389509967e-11
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000010,6,0b0001100011,10]",4.376677835931985e-8,4.3762911383680965e-8,4.377174366072393e-8,1.4464805700140265e-11,1.1479989426757263e-11,1.8341524583429814e-11
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100011,6,0b0001100011,10]",3.9845347303457255e-8,3.9825563318808966e-8,3.992270730048796e-8,1.2132111972037348e-10,1.018721851979217e-11,2.559336136327897e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0001100011,10]",3.956141002237683e-8,3.9446410178242175e-8,4.006789268678232e-8,6.859457564375596e-10,1.1306383599001664e-10,1.5309683131335745e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101101,6,0b0001100011,10]",4.331049387360128e-8,4.265872145846346e-8,4.364359117185798e-8,1.396835493079877e-9,7.269065781739508e-10,2.003243233937247e-9
