Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",6.340390728915711e-8,6.328121102195276e-8,6.360068181091742e-8,5.357686175116459e-10,3.8082769694750373e-10,8.60274385112949e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",6.357071568270703e-8,6.340627686438302e-8,6.387010026325439e-8,7.129602347304849e-10,5.001061446527915e-10,1.0841001714887828e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",6.355284310927311e-8,6.341682012222942e-8,6.375056364329389e-8,5.49771793444121e-10,3.994375114821341e-10,7.663303907608998e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",6.385953730450687e-8,6.357823080039872e-8,6.452072186249944e-8,1.3443419604512636e-9,6.753470536088688e-10,2.6628887705430145e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",6.350557299231253e-8,6.337790587752979e-8,6.369386047848982e-8,5.002585712930983e-10,3.9865770173371017e-10,7.606444729990974e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",6.349744485766002e-8,6.333782697507593e-8,6.388295264733708e-8,7.332796735951423e-10,4.020924853508434e-10,1.3085839163330526e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",6.345521556435854e-8,6.334664015017784e-8,6.361592216377178e-8,4.648340513225649e-10,3.3343641868484524e-10,6.169672096378882e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",6.34589997552917e-8,6.333523001953509e-8,6.366322270933574e-8,5.347271104528767e-10,3.5481962571106597e-10,7.921694563555731e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",6.362228620725658e-8,6.344386113970435e-8,6.3898761192041e-8,7.367608367561954e-10,5.41035779205099e-10,1.0116010849079694e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",6.342327742661776e-8,6.327732167970724e-8,6.361130808408764e-8,5.721434023487238e-10,4.278378412930303e-10,7.316271700621429e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",6.338730003419251e-8,6.325304519009163e-8,6.361895243405287e-8,5.746595370276482e-10,3.9876267414784856e-10,8.430051861623668e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",6.344755676770007e-8,6.333938957072117e-8,6.364862045434734e-8,4.990814242126184e-10,3.3797937803159524e-10,7.304746090028344e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",6.369545571455121e-8,6.348450061556971e-8,6.428862014690472e-8,1.1081023658257167e-9,4.5501750743609095e-10,2.6066913312683025e-9
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000010,6,0b0001100011,10]",6.350370840719024e-8,6.333456167360306e-8,6.382436237473977e-8,7.3941300645477e-10,4.117811647955212e-10,1.2793917392829638e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100011,6,0b0001100011,10]",6.33942698278945e-8,6.329430175897943e-8,6.354515211032104e-8,4.14532886447834e-10,3.1104241004160706e-10,5.571342683157571e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0001100011,10]",6.360211196811327e-8,6.339193208444267e-8,6.415715226698601e-8,1.0856322668398664e-9,5.425218245578838e-10,2.002017819167241e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101101,6,0b0001100011,10]",6.36572639740412e-8,6.334172884902169e-8,6.466181473640678e-8,1.5397295793204676e-9,6.28433835804446e-10,3.2573835747798344e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b011001,6,0b0001100011,10]",6.341673195822005e-8,6.331872281037112e-8,6.365528130306209e-8,4.993145816243276e-10,2.6591790565609776e-10,9.105101799683636e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010011,6,0b0001100011,10]",6.35100683336474e-8,6.335310982030671e-8,6.374917562949053e-8,6.664019242218266e-10,4.161934496886128e-10,9.964357971687585e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101110,6,0b0001100011,10]",6.33999141943878e-8,6.327741378277844e-8,6.368157216421295e-8,6.163086336047742e-10,2.7562748185916277e-10,1.167882404393213e-9
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000100,6,0b0001100011,10]",6.372645037684658e-8,6.349046144575421e-8,6.408653104019299e-8,9.694824797035258e-10,6.660487002976601e-10,1.3134222296471887e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101001,6,0b0001100011,10]",6.338092984793874e-8,6.330567118055428e-8,6.3500285560084e-8,3.261850958102903e-10,2.4492459170749677e-10,4.725174312099008e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011101,6,0b0001100011,10]",6.347612865716057e-8,6.334721367221367e-8,6.369509631878352e-8,5.388873837063167e-10,3.2745034298104845e-10,9.665949867417188e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111100,6,0b0001100011,10]",6.344090581839671e-8,6.329818383221545e-8,6.374744241774714e-8,6.812782899324186e-10,3.7637837282370605e-10,1.2382582353437237e-9
"Data.DeBruijn.Thinning/thin/samples1/[1,0b011111,6,0b0001100011,10]",6.36305521972275e-8,6.34631125462255e-8,6.394282359775181e-8,7.262843291948036e-10,5.217504073732223e-10,1.0259603029946343e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101100,6,0b0001100011,10]",6.370605029134799e-8,6.35031149686189e-8,6.402624223470002e-8,8.674003740014602e-10,5.810168336960639e-10,1.2243734381825885e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b110110,6,0b0001100011,10]",6.358528988855576e-8,6.337047483236616e-8,6.408426920068785e-8,1.0183243483939108e-9,5.71325501162335e-10,1.6078794991739033e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110010,6,0b0001100011,10]",6.339612509648212e-8,6.323926123052875e-8,6.363651262011685e-8,6.253352770933405e-10,4.192936549566138e-10,9.643618552390739e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010110,6,0b0001100011,10]",6.364497969781813e-8,6.342669529237021e-8,6.412539279351218e-8,1.0313836659984942e-9,5.213388060394516e-10,1.8851393468827043e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001011,6,0b0001100011,10]",6.362626424010976e-8,6.34594069746301e-8,6.385655705502045e-8,6.366770993618729e-10,4.835724001357327e-10,8.662238932272923e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0100110100,10]",6.347953714311164e-8,6.33275278643551e-8,6.36850795622458e-8,5.784062387576348e-10,4.330168852700061e-10,7.26174019254348e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0100110100,10]",6.354335192628187e-8,6.339406515732445e-8,6.378723333218582e-8,6.231873717731486e-10,4.0361523404831177e-10,9.555633888370605e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100101,6,0b0100110100,10]",6.349906393410872e-8,6.338930318544172e-8,6.364379922645101e-8,4.314157263141477e-10,3.3149600062957265e-10,5.435099748453009e-10
"Data.DeBruijn.Thinning/thin/samples1/[1,0b101111,6,0b0100110100,10]",6.34868136835175e-8,6.333078241001493e-8,6.38402956418406e-8,7.709595400943196e-10,4.2151157905145476e-10,1.3958444564265033e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0100110100,10]",6.353252127276044e-8,6.339411547891544e-8,6.376264526944647e-8,6.043262624312893e-10,4.550353252110547e-10,8.27015648069617e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b100001,6,0b0100110100,10]",6.350222892846367e-8,6.336753917746662e-8,6.371888349523928e-8,5.708677236500967e-10,4.010967375750495e-10,8.139764345582144e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0100110100,10]",6.334746269647304e-8,6.32169269473528e-8,6.3497014985733e-8,4.835290195580995e-10,3.8594077144249016e-10,6.615965585505826e-10
"Data.DeBruijn.Thinning/thin/samples1/[6,0b000000,6,0b0100110100,10]",6.3579667949759e-8,6.345394263454702e-8,6.376474961099416e-8,5.253010025357119e-10,3.870303006433276e-10,6.968352297402367e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0100110100,10]",6.354864606703518e-8,6.339389350533917e-8,6.374341714764316e-8,5.660731304043635e-10,4.1524904980979834e-10,8.203374859116599e-10
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000001,6,0b0100110100,10]",6.359019355255243e-8,6.341616903131141e-8,6.389937373401632e-8,7.389276787116143e-10,4.846156544857072e-10,1.0892351364516697e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010110,6,0b0100110100,10]",6.364292452194149e-8,6.345763286613893e-8,6.402744687767733e-8,9.073275780573179e-10,4.852824459873825e-10,1.7468511926585357e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0100110100,10]",6.354070029971813e-8,6.338097331515127e-8,6.40007251453643e-8,8.394014695812304e-10,3.485558982680934e-10,1.63431065331826e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b100110,6,0b0100110100,10]",6.33618481654422e-8,6.326541421653385e-8,6.348284572795408e-8,3.517543485698761e-10,2.5490637899294706e-10,4.854668537122083e-10
"Data.DeBruijn.Thinning/thin/samples1/[1,0b110111,6,0b0100110100,10]",6.349955761188621e-8,6.335144023012757e-8,6.375421777024209e-8,6.276054597431195e-10,3.61263770748191e-10,9.83141012209241e-10
"Data.DeBruijn.Thinning/thin/samples1/[4,0b010100,6,0b0100110100,10]",6.353988747503494e-8,6.339608659762722e-8,6.384777168652834e-8,7.048488723409548e-10,3.989323088044609e-10,1.3879799154025478e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0100110100,10]",6.338922747866594e-8,6.330835945262185e-8,6.354242807489715e-8,3.868398022786113e-10,2.67450537000757e-10,5.781812826714428e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b100111,6,0b0100110100,10]",6.340421817808148e-8,6.330718090393023e-8,6.355290972931108e-8,3.839634243232627e-10,2.8443847657029127e-10,5.820196769711006e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101110,6,0b0100110100,10]",6.344975285704353e-8,6.332775732816297e-8,6.362062822939441e-8,4.796137805259872e-10,3.813935278752466e-10,6.364891522954625e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b110101,6,0b0100110100,10]",6.349267076020605e-8,6.337827039227426e-8,6.368130721126606e-8,4.77960476301228e-10,2.7059109969989405e-10,7.164762689670136e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b010011,6,0b0100110100,10]",6.365465681835882e-8,6.349580536848074e-8,6.3875023861357e-8,6.261956673874093e-10,4.896750437771911e-10,8.769490310416428e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b110110,6,0b0100110100,10]",6.359497209269666e-8,6.338330444320603e-8,6.390067911695792e-8,8.386334453125788e-10,5.150295270095482e-10,1.2544293954219619e-9
"Data.DeBruijn.Thinning/thin/samples1/[4,0b000101,6,0b0100110100,10]",6.452355936519622e-8,6.413357801168554e-8,6.49794817232799e-8,1.3817362608120812e-9,1.2197846376919356e-9,1.7208167428442262e-9
"Data.DeBruijn.Thinning/thin/samples1/[2,0b001111,6,0b0100110100,10]",6.354739825142505e-8,6.339781556732339e-8,6.377005911368499e-8,6.226195666120149e-10,4.279661889627547e-10,9.006589537259834e-10
"Data.DeBruijn.Thinning/thin/samples1/[3,0b101100,6,0b0100110100,10]",6.35299598199183e-8,6.335600108151036e-8,6.384349006366565e-8,7.408769843969799e-10,4.803918679325941e-10,1.1423031813736786e-9
"Data.DeBruijn.Thinning/thin/samples1/[3,0b011010,6,0b0100110100,10]",6.35355037513571e-8,6.340966623628544e-8,6.371625094632783e-8,5.14351848649306e-10,4.039536970110471e-10,6.757895791889964e-10
"Data.DeBruijn.Thinning/thin/samples1/[2,0b101011,6,0b0100110100,10]",6.347496624322494e-8,6.331844166890863e-8,6.382670899703837e-8,7.397717357565732e-10,3.192975696830116e-10,1.403065839086632e-9
"Data.DeBruijn.Thinning/thin/samples1/[5,0b000100,6,0b0100110100,10]",6.342131946584381e-8,6.332452103874792e-8,6.359867667043628e-8,4.5141107598592477e-10,2.69541828466469e-10,7.316462294059153e-10
