Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Bench.Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",1.21749296500806e-8,1.193365597395453e-8,1.252515756138474e-8,1.0007097361584436e-9,8.415239402124266e-10,1.2072808012382642e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",1.204364565347695e-8,1.1926551403604844e-8,1.2256295670045872e-8,5.16053964451489e-10,3.578925214216949e-10,7.70225685928337e-10
"Bench.Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",1.1595340328881319e-8,1.1540939353623546e-8,1.1682583414418932e-8,2.334666119175473e-10,1.524431694924826e-10,3.512275183722488e-10
"Bench.Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",1.1487489115264195e-8,1.1464218831978696e-8,1.151464239932747e-8,8.44038650654873e-11,6.624529931341692e-11,1.1912958234003607e-10
"Bench.Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",1.2081576549783357e-8,1.1747626348407032e-8,1.2488630311398565e-8,1.1995259914479516e-9,1.0100453051467103e-9,1.3267327524422095e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",1.163087451863987e-8,1.1426976422872385e-8,1.1955550841708975e-8,8.658770669737123e-10,5.954656176803303e-10,1.1128119842708956e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",1.2007471363388166e-8,1.1852986438740424e-8,1.2288837666552708e-8,6.872914850930447e-10,4.3350463194624876e-10,9.840263664523054e-10
"Bench.Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",1.185075101982484e-8,1.1734774303717073e-8,1.208904126978865e-8,5.204695247955806e-10,2.8371739646009094e-10,8.406193453562599e-10
"Bench.Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",1.1450435503694948e-8,1.143142357591222e-8,1.1467106938981221e-8,6.118484185416888e-11,4.949775603368947e-11,7.988247199280065e-11
"Bench.Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",1.1537876682274232e-8,1.1360673704877545e-8,1.1875786398083535e-8,8.087638311892584e-10,4.474615247224383e-10,1.1728983031814992e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",1.2048580008186634e-8,1.1843061067780586e-8,1.232185964924465e-8,7.900700517872837e-10,5.799607612606407e-10,9.770034956858886e-10
"Bench.Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",1.1754469235330503e-8,1.1606183065146899e-8,1.2015828570166535e-8,6.521964685578227e-10,3.921485566651952e-10,8.900955079453017e-10
"Bench.Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",1.1715908035236178e-8,1.160374371303232e-8,1.1911955226873617e-8,5.106648633336793e-10,3.2811921967428237e-10,9.652310423143265e-10
