Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Bench.Data.DeBruijn.Thinning/thin/samples1/[4,0b001001,6,0b0001100011,10]",1.885527941773386e-7,1.8729899323918994e-7,1.901048064489095e-7,4.752911030075613e-9,3.7289588176501425e-9,5.8078392302706164e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[4,0b100100,6,0b0001100011,10]",1.9972510000164506e-7,1.9856636908858204e-7,2.0122608440453252e-7,4.153765330132146e-9,3.2231502222156522e-9,5.5636239850317775e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[3,0b110100,6,0b0001100011,10]",2.0103209167911172e-7,2.0001528452501006e-7,2.0230688234195465e-7,3.751044335930563e-9,2.9790751209981003e-9,4.9378670981966345e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[2,0b111001,6,0b0001100011,10]",1.9964179408602922e-7,1.9844143047780977e-7,2.0113100869324795e-7,4.682282813278659e-9,3.6437013920224834e-9,6.16595253732598e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[3,0b111000,6,0b0001100011,10]",1.9592140372876523e-7,1.9510363077196887e-7,1.9689293467887455e-7,3.00728458371476e-9,2.439596231892502e-9,4.074505614057078e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[4,0b011000,6,0b0001100011,10]",1.9874626532452432e-7,1.9673802203982005e-7,2.0198689264880228e-7,8.572496089286894e-9,5.798215662098593e-9,1.316383841236965e-8
"Bench.Data.DeBruijn.Thinning/thin/samples1/[3,0b001101,6,0b0001100011,10]",1.9787135141554977e-7,1.9748151067886114e-7,1.9836216810759408e-7,1.503543727239564e-9,1.287559273992947e-9,1.7490541348017188e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[2,0b011011,6,0b0001100011,10]",2.10366175052432e-7,2.0824449922777204e-7,2.133633238871921e-7,8.412883964612638e-9,7.387988604640288e-9,9.558349733278936e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[3,0b110001,6,0b0001100011,10]",2.0526867041241897e-7,2.0440095165217004e-7,2.0591652549315336e-7,2.5941586654798907e-9,2.187906703633258e-9,3.1166479135285366e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[4,0b101000,6,0b0001100011,10]",1.9991128227689654e-7,1.9904924419579374e-7,2.0142569701761511e-7,3.6002014793203814e-9,2.356175479877333e-9,5.927774767066419e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[4,0b001100,6,0b0001100011,10]",1.9875268829859792e-7,1.975432705522899e-7,1.9992388549813988e-7,4.2356961874721004e-9,3.663129194825104e-9,4.7881530243706686e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[2,0b111010,6,0b0001100011,10]",2.0709327219383893e-7,2.0525587190712899e-7,2.0891059150688438e-7,6.2581694634558016e-9,5.456746397782103e-9,7.217702219661184e-9
"Bench.Data.DeBruijn.Thinning/thin/samples1/[3,0b101010,6,0b0001100011,10]",2.0693970433371847e-7,2.054598949707705e-7,2.0873036758727216e-7,5.45030140137716e-9,4.422271702377842e-9,7.414974430849588e-9
